,author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
16849,real_estate_agent,Москва,2,19,1,36.9,8700000,2024,16.5,9.0,Ярославский,Лосиноостровская ,Свиблово,235772.36
16857,real_estate_agent,Москва,1,25,3,70.9,35000000,2013,40.3,9.3,Фили-Давыдково,Славянский бульвар,Славянский бульвар,493653.03
16858,real_estate_agent,Москва,8,16,3,83.0,35000000,2019,49.6,6.0,Беговой,Ленинградский проспект,Петровский Парк,421686.75
16859,realtor,Москва,7,8,3,93.7,35200000,1959,59.40392821732567,9.2,Ломоносовский, Крупской,Университет,375667.02
16866,real_estate_agent,Москва,7,26,2,62.2,29900000,2024,26.2,20.4,Марфино, Академика Королева,Останкино,480707.4
16867,real_estate_agent,Москва,4,23,2,62.5,31300000,2023,30.7,14.2,Хорошево-Мневники, Нижние Мневники,Терехово ,500800.0
16868,real_estate_agent,Москва,2,23,2,62.7,31500000,2024,30.0,20.0,Хорошево-Мневники, Нижние Мневники,Терехово ,502392.34
16869,real_estate_agent,Москва,11,20,4,90.71,32500000,2024,42.5,13.9,Даниловский,Автозаводская ,Тульская,358284.64
16870,real_estate_agent,Москва,14,32,1,44.0,32500000,2021,25.0,10.0,Черемушки,Херсонская ,Зюзино,738636.36
16873,real_estate_agent,Одинцово,3,5,2,47.0,7800000,1971,30.0,7.0,Одинцово, Маршала Бирюзова,Одинцово,165957.45
16874,homeowner,Одинцово,5,5,2,43.1,7800000,1961,28.201204398689868,5.4,Одинцово,Можайское шоссе,Одинцово,180974.48
16875,homeowner,Одинцово,5,9,2,52.1,7800000,1969,29.2,11.1,Одинцово,Любы Новоселовой бульвар,Одинцово,149712.09
16876,homeowner,Одинцово,3,5,2,47.0,7800000,1971,30.0,7.0,Одинцово, Маршала Бирюзова,Одинцово,165957.45
16878,homeowner,Одинцово,1,12,3,62.2,7800000,1973,37.789050841391145,6.0,Одинцово, Маршала Бирюзова,Одинцово,125401.93
16879,real_estate_agent,Одинцово,9,9,1,36.0,7850000,1976,22.260676692986664,6.0,Одинцово,Комсомольская ,Одинцово,218055.56
16880,real_estate_agent,Одинцово,2,24,1,42.1,7850000,2006,22.609198104860866,10.0,Одинцово, Чистяковой,Сколково,186460.81
16881,realtor,Одинцово,9,24,1,44.5,7850000,2009,19.5,10.5,Одинцово, Чистяковой,Сколково,176404.49
16884,real_estate_agent,Одинцово,7,9,2,44.0,7900000,1966,27.993296621025166,8.0,Одинцово,Любы Новоселовой бульвар,Одинцово,179545.45
16885,real_estate_agent,Одинцово,6,9,2,34.0,7900000,2014,17.90949152100123,6.0,Одинцово, Маршала Бирюзова,Одинцово,232352.94
16886,real_estate_agent,Одинцово,6,17,1,39.0,7900000,2014,19.0,12.0,Одинцово, Триумфальная,Одинцово,202564.1
16887,real_estate_agent,Одинцово,4,24,1,39.1,7950000,2005,17.4,10.3,Одинцово, Чистяковой,Сколково,203324.81
16888,real_estate_agent,Одинцово,16,24,1,43.0,7999999,2005,22.93044820902108,10.0,Одинцово, Чистяковой,Сколково,186046.49
16889,real_estate_agent,Одинцово,6,9,2,34.0,7900000,2014,17.90949152100123,6.0,Одинцово, Маршала Бирюзова,Одинцово,232352.94
16892,real_estate_agent,Одинцово,6,19,1,44.7,7990000,2011,22.0,13.0,Одинцово, Кутузовская,Сколково,178747.2
16893,real_estate_agent,Одинцово,7,9,2,44.0,7900000,1966,20.0,8.0,Одинцово,Любы Новоселовой бульвар,Одинцово,179545.45
16894,real_estate_agent,Одинцово,6,20,1,39.0,7900000,2014,19.0,12.0,Одинцово, Триумфальная,Одинцово,202564.1
16895,homeowner,Одинцово,3,12,1,34.4,7950000,1981,19.5,8.0,Одинцово,Союзная ,Одинцово,231104.65
16896,unknown,Одинцово,9,16,1,43.4,7900000,2005,22.0,8.7,Одинцово, Чистяковой,Сколково,182027.65
16897,realtor,Одинцово,21,24,1,44.7,7900000,2015,19.0,10.0,Одинцово, Чистяковой,Сколково,176733.78
16899,unknown,Одинцово,2,9,2,47.1,7999000,1979,30.0,6.5,Одинцово, Верхне-Пролетарская,Одинцово,169830.15
16900,homeowner,Одинцово,6,9,1,34.0,7990000,1980,20.698540182295062,9.0,Одинцово, Маршала Бирюзова,Одинцово,235000.0
16901,homeowner,Одинцово,7,9,2,44.0,7900000,1966,27.993296621025166,8.0,Одинцово,Любы Новоселовой бульвар,Одинцово,179545.45
16902,homeowner,Одинцово,3,16,1,38.0,7900000,1987,22.219102827676465,10.0,Одинцово,Можайское шоссе,Баковка,207894.74
16904,homeowner,Одинцово,6,20,1,39.0,7900000,2014,19.0,12.0,Одинцово, Триумфальная,Одинцово,202564.1
16910,homeowner,Видное,8,18,2,65.0,10950000,2008,35.0,12.5,Видное, Ольховая,Домодедовская,168461.54
16917,real_estate_agent,Москва,2,16,1,33.27,8984294,2026,15.81395201633444,10.3,поселок Газопровод, Лесные Поляны 5-я,Корниловская,270041.9
16921,real_estate_agent,Москва,14,22,3,98.0,44300000,2023,46.0,20.0,Даниловский,бульвар Братьев Весниных,ЗИЛ,452040.82
16922,real_estate_agent,Москва,9,17,3,72.0,44500000,2022,40.0,19.5,Беговой,Северный ао,Белорусская,618055.56
16923,realtor,Москва,11,12,3,72.9,44900000,2014,42.34391881208015,13.5,Раменки,проспект Генерала Дорохова,Минская,615912.21
16924,real_estate_agent,Москва,18,28,3,158.3,54000000,1999,105.8,25.1,Можайский,Можайское шоссе,Рабочий посёлок,341124.45
16931,real_estate_agent,Москва,12,14,5,145.1,59900000,2019,87.45211572507681,20.0,Свиблово,проезд Серебрякова,Ботанический сад,412818.75
16932,real_estate_agent,Москва,9,10,5,100.0,69000000,2014,40.0,10.0,Пресненский,Шмитовский проезд,Шелепиха,690000.0
16933,real_estate_agent,Москва,3,7,2,66.1,72000000,2016,40.0,13.8,Арбат,Поварская ,Арбатская,1089258.7
16934,real_estate_agent,Москва,5,6,3,78.1,72499274,2014,44.0,9.9,Тверской,1-я Тверская-Ямская ,Маяковская,928287.76
16935,real_estate_agent,Москва,7,26,3,102.0,80000000,2014,60.8,12.0,Аэропорт,Ленинградский проспект,Динамо,784313.73
16936,homeowner,Москва,4,5,3,72.2,17750000,1960,52.6,8.0,Перово,Мартеновская ,Новогиреево,245844.88
16937,real_estate_agent,Москва,1,12,3,71.5,18500000,2014,35.0,9.7,Богородское,Малая Черкизовская ,Преображенская площадь,258741.26
16938,realtor,Одинцово,4,20,1,38.8,8350000,2009,17.3,9.2,Одинцово, Кутузовская,Сколково,215206.19
16939,unknown,Одинцово,4,5,2,43.2,8300000,1968,26.7,6.0,Одинцово,Солнечная ,Одинцово,192129.63
16940,homeowner,Одинцово,16,16,1,43.6,8300000,2004,20.0,8.5,Одинцово, Чистяковой,Сколково,190366.97
16941,unknown,Одинцово,17,22,1,37.0,8300000,2009,18.0,9.0,Одинцово, Кутузовская,Сколково,224324.32
16942,realtor,Одинцово,14,26,1,35.4,8400000,2021,14.0,6.0,Одинцово,Вокзальная ,Одинцово,237288.14
16943,homeowner,Одинцово,23,25,2,36.4,8550000,2020,17.352625957478296,18.0,Одинцово, Рябиновая,Внуково,234890.11
16944,homeowner,Одинцово,13,17,2,52.0,8590000,2014,31.0,10.0,Одинцово, Триумфальная,Одинцово,165192.31
16947,real_estate_agent,Москва,3,16,1,34.44,9020001,2026,16.554331179376362,10.4,поселок Газопровод, Лесные Поляны 5-я,Корниловская,261904.79
16956,real_estate_agent,Москва,13,26,3,121.4,65000000,2008,74.4305510412605,20.0,Хорошевский,проезд Березовой Рощи,ЦСКА,535420.1
16957,real_estate_agent,Москва,3,23,3,99.0,65000000,2006,61.20647888141983,10.0,Щукино, Расплетина,Октябрьское поле,656565.66
16958,realtor,Москва,19,21,3,92.0,65000000,2014,70.0,15.0,Раменки,Мосфильмовская ,Раменки,706521.74
16962,developer,Москва,9,22,4,83.3,18181974,2026,39.4,20.2,Южное Бутово, Бунинская Аллея,Бунинская аллея,218271.0
16964,real_estate_agent,Москва,13,16,4,76.63,19180967,2026,41.68704941049292,13.5,поселок Газопровод, Лесные Поляны 5-я,Корниловская,250306.24
16966,real_estate_agent,Москва,3,6,2,71.4,38500000,2023,28.5,17.8,Даниловский,проспект Лихачева,Технопарк,539215.69
16967,real_estate_agent,Москва,4,8,2,65.0,39900000,1902,42.0,12.0,Тверской,Благовещенский переулок,Маяковская,613846.15
16968,real_estate_agent,Москва,5,9,3,68.3,43000000,1964,43.614438842691484,10.3,Арбат,Смоленская ,Смоленская,629575.4
16969,real_estate_agent,Москва,14,15,2,59.2,43500000,2017,22.0,24.9,Нагатинский затон, Корабельная,Нагатинский Затон,734797.3
16970,realtor,Москва,23,25,3,140.0,45000000,2004,82.26951145060761,18.4,Очаково-Матвеевское,Мичуринский проспект,Озёрная,321428.57
16971,real_estate_agent,Москва,3,10,3,110.0,97500000,2011,72.9729703431256,17.4,Тверской, Фадеева,Новослободская,886363.64
16972,real_estate_agent,Москва,11,13,4,141.0,98000000,2016,91.81948920250618,21.0,Пресненский,Большая Садовая ,Маяковская,695035.46
16973,realtor,Одинцово,9,26,1,41.7,8900000,2005,20.0,10.5,Одинцово, Чистяковой,Сколково,213429.26
16974,homeowner,Одинцово,25,25,1,36.2,8950000,2018,14.7,12.0,Одинцово, Маковского,Одинцово,247237.57
16975,unknown,Одинцово,2,5,3,59.0,8900000,1968,40.4,5.9,Одинцово,Можайское шоссе,Баковка,150847.46
16976,real_estate_agent,Одинцово,14,17,1,42.3,9000000,2009,25.0,9.0,Одинцово, Чистяковой,Сколково,212765.96
16977,realtor,Одинцово,6,12,2,52.2,9300000,1979,32.0,10.0,Одинцово, Говорова,Одинцово,178160.92
16978,realtor,Одинцово,4,15,2,55.0,9250000,2019,29.63127179093277,15.0,Одинцово, Рябиновая,Внуково,168181.82
16980,real_estate_agent,Москва,3,17,1,32.8,9348000,2023,15.581217367968122,10.2,Останкинский,Березовая аллея,Ботанический сад,285000.0
16986,developer,Москва,1,3,2,63.0,9639000,2021,34.95091387357954,10.9,ТАО (Троицкий), Борисоглебская Слобода,Москва,153000.0
16988,real_estate_agent,Москва,35,40,3,98.0,95000000,2021,60.98552457077422,20.5,Хорошевский,Ленинградский проспект,Аэропорт,969387.76
16989,real_estate_agent,Москва,24,30,3,177.0,96000000,2008,118.0,11.0,Очаково-Матвеевское,Нежинская ,Славянский бульвар,542372.88
16990,real_estate_agent,Москва,45,75,3,220.0,97000000,2010,132.8296150543345,30.9,Пресненский,набережная Пресненская,Деловой центр,440909.09
16992,developer,Москва,11,16,4,80.8,21152634,2025,42.4,17.7,Южное Бутово,к2.3,Бунинская аллея,261790.02
16993,real_estate_agent,Москва,13,16,4,76.63,21321969,2026,41.83719119745034,13.6,поселок Газопровод, Лесные Поляны 5-я,Корниловская,278245.71
16995,homeowner,Москва,3,12,4,74.7,21600000,1983,51.7,10.0,Кунцево, Ивана Франко,Рабочий посёлок,289156.63
17002,real_estate_agent,Москва,14,48,1,42.0,24500000,2014,22.0,14.0,Хорошево-Мневники, Народного Ополчения,Народное Ополчение,583333.33
